ID	Name	Level	Type	MaxNum	Quality	AutoSell	Use	BuyPrice	GoldPrice	GongDe	Recovery	Desc	Legend	Icon	MinAttack	MaxAttack	MinDefence	MaxDefence	MinWAttack	MaxWAttack	MinMAttack	MaxMAttack	MinGAttack	MaxGAttack	MinPAttack	MaxPAttack	MinDodge	MaxDodge	MinBang	MaxBang	MinASpeed	MaxASpeed	MinMSpeed	MaxMSpeed	MinAntiMine	MaxAntiMine	Body	Soul	UseLimit
5051	六品雷元仙丹	1	19	99	15		1		45	450	1	永久增加150点雷抗，此枚丹药服用超过100颗会产生丹毒。		120																					150	150			600
5052	六品风行仙丹	1	19	99	15		1		45	450	1	永久增加150点速度，此枚丹药服用超过100颗会产生丹毒。		121																	150	150							600
5053	六品天罡仙丹	1	19	99	15		1		45	450	1	永久增加150点对鬼族伤害，此枚丹药服用超过100颗会产生丹毒。		122									150	150															600
5054	六品镇妖仙丹	1	19	99	15		1		45	450	1	永久增加150点对妖族伤害，此枚丹药服用超过100颗会产生丹毒。		123					150	150																			600
5055	七品洗髓仙丹	1	19	99	16		1		48	480	1	永久增加160点攻击，此枚丹药服用超过100颗会产生丹毒。		115	160	160																							700
5056	七品浑天仙丹	1	19	99	16		1		48	480	1	永久增加160点防御，此枚丹药服用超过100颗会产生丹毒。		116			160	160																					700
5057	七品体魄仙丹	1	19	99	16		1		48	480	1	永久增加1600点生命，此枚丹药服用超过100颗会产生丹毒。		117																							1600		700
5058	七品灵动仙丹	1	19	99	16		1		48	480	1	永久增加160点闪避，此枚丹药服用超过100颗会产生丹毒。		118													160	160											700
5059	七品血煞仙丹	1	19	99	16		1		48	480	1	永久增加160点暴击，此枚丹药服用超过100颗会产生丹毒。		119															160	160									700
5060	七品雷元仙丹	1	19	99	16		1		48	480	1	永久增加160点雷抗，此枚丹药服用超过100颗会产生丹毒。		120																					160	160			700
5061	七品风行仙丹	1	19	99	16		1		48	480	1	永久增加160点速度，此枚丹药服用超过100颗会产生丹毒。		121																	160	160							700
5062	七品天罡仙丹	1	19	99	16		1		48	480	1	永久增加160点对鬼族伤害，此枚丹药服用超过100颗会产生丹毒。		122									160	160															700
5063	七品镇妖仙丹	1	19	99	16		1		48	480	1	永久增加160点对妖族伤害，此枚丹药服用超过100颗会产生丹毒。		123					160	160																			700
5064	八品洗髓仙丹	1	19	99	17		1		51	510	1	永久增加170点攻击，此枚丹药服用超过100颗会产生丹毒。		115	170	170																							800
5065	八品浑天仙丹	1	19	99	17		1		51	510	1	永久增加170点防御，此枚丹药服用超过100颗会产生丹毒。		116			170	170																					800
5066	八品体魄仙丹	1	19	99	17		1		51	510	1	永久增加1700点生命，此枚丹药服用超过100颗会产生丹毒。		117																							1700		800
5067	八品灵动仙丹	1	19	99	17		1		51	510	1	永久增加170点闪避，此枚丹药服用超过100颗会产生丹毒。		118													170	170											800
5068	八品血煞仙丹	1	19	99	17		1		51	510	1	永久增加170点暴击，此枚丹药服用超过100颗会产生丹毒。		119															170	170									800
5069	八品雷元仙丹	1	19	99	17		1		51	510	1	永久增加170点雷抗，此枚丹药服用超过100颗会产生丹毒。		120																					170	170			800
5070	八品风行仙丹	1	19	99	17		1		51	510	1	永久增加170点速度，此枚丹药服用超过100颗会产生丹毒。		121																	170	170							800
5071	八品天罡仙丹	1	19	99	17		1		51	510	1	永久增加170点对鬼族伤害，此枚丹药服用超过100颗会产生丹毒。		122									170	170															800
5072	八品镇妖仙丹	1	19	99	17		1		51	510	1	永久增加170点对妖族伤害，此枚丹药服用超过100颗会产生丹毒。		123					170	170																			800
5073	九品洗髓仙丹	1	19	99	18		1		54	540	1	永久增加180点攻击，此枚丹药服用超过100颗会产生丹毒。		115	180	180																							900
5074	九品浑天仙丹	1	19	99	18		1		54	540	1	永久增加180点防御，此枚丹药服用超过100颗会产生丹毒。		116			180	180																					900
5075	九品体魄仙丹	1	19	99	18		1		54	540	1	永久增加1800点生命，此枚丹药服用超过100颗会产生丹毒。		117																							1800		900
5076	九品灵动仙丹	1	19	99	18		1		54	540	1	永久增加180点闪避，此枚丹药服用超过100颗会产生丹毒。		118													180	180											900
5077	九品血煞仙丹	1	19	99	18		1		54	540	1	永久增加180点暴击，此枚丹药服用超过100颗会产生丹毒。		119															180	180									900
5078	九品雷元仙丹	1	19	99	18		1		54	540	1	永久增加180点雷抗，此枚丹药服用超过100颗会产生丹毒。		120																					180	180			900
5079	九品风行仙丹	1	19	99	18		1		54	540	1	永久增加180点速度，此枚丹药服用超过100颗会产生丹毒。		121																	180	180							900
5080	九品天罡仙丹	1	19	99	18		1		54	540	1	永久增加180点对鬼族伤害，此枚丹药服用超过100颗会产生丹毒。		122									180	180															900
5081	九品镇妖仙丹	1	19	99	18		1		54	540	1	永久增加180点对妖族伤害，此枚丹药服用超过100颗会产生丹毒。		123					180	180																			900
6001	小月本命元神	1	26	999	4		1				1	使用后，可得到道童：小月的效忠！分神期，方可使用！		351	1																								
6002	小猫本命元神	1	26	999	4		1				1	使用后，可得到道童：小猫的效忠！分神期，方可使用！		351	2																								
6003	小笑本命元神	1	26	999	5		1				1	使用后，可得到道童：小笑的效忠！分神期，方可使用！		351	3																								
6004	司琴本命元神	1	26	999	5		1				1	使用后，可得到道童：司琴的效忠！分神期，方可使用！		351	4																								
6005	墨画本命元神	1	26	999	6		1				1	使用后，可得到道童：墨画的效忠！分神期，方可使用！		351	5																								
6006	荷香本命元神	1	26	999	6		1				1	使用后，可得到道童：荷香的效忠！分神期，方可使用！		351	6																								
6007	雪柳本命元神	1	26	999	7		1				1	使用后，可得到道童：雪柳的效忠！分神期，方可使用！		351	7																								
6008	飘絮本命元神	1	26	999	7		1				1	使用后，可得到道童：飘絮的效忠！分神期，方可使用！		351	8																								
6009	烟雨本命元神	1	26	999	8		1				1	使用后，可得到道童：烟雨的效忠！分神期，方可使用！		351	9																								
6010	秀妍本命元神	1	26	999	8		1				1	使用后，可得到道童：秀妍的效忠！分神期，方可使用！		351	10																								
6011	凝秀本命元神	1	26	999	4		1				1	使用后，可得到道童：凝秀的效忠！分神期，方可使用！		352	11																								
6012	念夏本命元神	1	26	999	4		1				1	使用后，可得到道童：念夏的效忠！分神期，方可使用！		352	12																								
6013	拂冬本命元神	1	26	999	5		1				1	使用后，可得到道童：拂冬的效忠！分神期，方可使用！		352	13																								
6014	似云本命元神	1	26	999	5		1				1	使用后，可得到道童：似云的效忠！分神期，方可使用！		352	14																								
6015	棉雾本命元神	1	26	999	6		1				1	使用后，可得到道童：棉雾的效忠！分神期，方可使用！		352	15																								
6016	杏雨本命元神	1	26	999	6		1				1	使用后，可得到道童：杏雨的效忠！分神期，方可使用！		352	16																								
6017	洛梅本命元神	1	26	999	7		1				1	使用后，可得到道童：洛梅的效忠！分神期，方可使用！		352	17																								
6018	安兰本命元神	1	26	999	7		1				1	使用后，可得到道童：安兰的效忠！分神期，方可使用！		352	18																								
6019	丝竹本命元神	1	26	999	8		1				1	使用后，可得到道童：丝竹的效忠！分神期，方可使用！		352	19																								
6020	柔菊本命元神	1	26	999	8		1				1	使用后，可得到道童：柔菊的效忠！分神期，方可使用！		352	20																								
6021	心澈本命元神	1	26	999	4		1				1	使用后，可得到道童：心澈的效忠！分神期，方可使用！		349	21																								
6022	心静本命元神	1	26	999	4		1				1	使用后，可得到道童：心静的效忠！分神期，方可使用！		349	22																								
6023	心涟本命元神	1	26	999	5		1				1	使用后，可得到道童：心涟的效忠！分神期，方可使用！		349	23																								
6024	心漪本命元神	1	26	999	5		1				1	使用后，可得到道童：心漪的效忠！分神期，方可使用！		349	24																								
6025	清瑶本命元神	1	26	999	6		1				1	使用后，可得到道童：清瑶的效忠！分神期，方可使用！		349	25																								
6026	清芷本命元神	1	26	999	6		1				1	使用后，可得到道童：清芷的效忠！分神期，方可使用！		349	26																								
6027	清珞本命元神	1	26	999	7		1				1	使用后，可得到道童：清珞的效忠！分神期，方可使用！		349	27																								
6028	清芊本命元神	1	26	999	7		1				1	使用后，可得到道童：清芊的效忠！分神期，方可使用！		349	28																								
6029	芸香本命元神	1	26	999	8		1				1	使用后，可得到道童：芸香的效忠！分神期，方可使用！		349	29																								
6030	袭香本命元神	1	26	999	8		1				1	使用后，可得到道童：袭香的效忠！分神期，方可使用！		349	30																								
6031	小击本命元神	1	26	999	4		1				1	使用后，可得到道童：小击的效忠！分神期，方可使用！		354	31																								
6032	小兔本命元神	1	26	999	4		1				1	使用后，可得到道童：小兔的效忠！分神期，方可使用！		354	32																								
6033	小粉本命元神	1	26	999	5		1				1	使用后，可得到道童：小粉的效忠！分神期，方可使用！		354	33																								
6034	菱香本命元神	1	26	999	5		1				1	使用后，可得到道童：菱香的效忠！分神期，方可使用！		354	34																								
6035	迎香本命元神	1	26	999	6		1				1	使用后，可得到道童：迎香的效忠！分神期，方可使用！		354	35																								
6036	慧琳本命元神	1	26	999	6		1				1	使用后，可得到道童：慧琳的效忠！分神期，方可使用！		354	36																								
6037	慧湘本命元神	1	26	999	7		1				1	使用后，可得到道童：慧湘的效忠！分神期，方可使用！		354	37																								
6038	倩雪本命元神	1	26	999	7		1				1	使用后，可得到道童：倩雪的效忠！分神期，方可使用！		354	38																								
6039	望淮本命元神	1	26	999	8		1				1	使用后，可得到道童：望淮的效忠！分神期，方可使用！		354	39																								
6040	秦语本命元神	1	26	999	8		1				1	使用后，可得到道童：秦语的效忠！分神期，方可使用！		354	40																								
6041	榕嫣本命元神	1	26	999	4		1				1	使用后，可得到道童：榕嫣的效忠！分神期，方可使用！		350	41																								
6042	画春本命元神	1	26	999	4		1				1	使用后，可得到道童：画春的效忠！分神期，方可使用！		350	42																								
6043	清影本命元神	1	26	999	5		1				1	使用后，可得到道童：清影的效忠！分神期，方可使用！		350	43																								
6044	晴颖本命元神	1	26	999	5		1				1	使用后，可得到道童：晴颖的效忠！分神期，方可使用！		350	44																								
6045	晴樱本命元神	1	26	999	6		1				1	使用后，可得到道童：晴樱的效忠！分神期，方可使用！		350	45																								
6046	莫熙本命元神	1	26	999	6		1				1	使用后，可得到道童：莫熙的效忠！分神期，方可使用！		350	46																								
6047	莫影本命元神	1	26	999	7		1				1	使用后，可得到道童：莫影的效忠！分神期，方可使用！		350	47																								
6048	沫影本命元神	1	26	999	7		1				1	使用后，可得到道童：沫影的效忠！分神期，方可使用！		350	48																								
6049	佳音本命元神	1	26	999	8		1				1	使用后，可得到道童：佳音的效忠！分神期，方可使用！		350	49																								
6050	紫溪本命元神	1	26	999	8		1				1	使用后，可得到道童：紫溪的效忠！分神期，方可使用！		350	50																								
6051	紫熙本命元神	1	26	999	8		1				1	使用后，可得到道童：紫熙的效忠！分神期，方可使用！		331	51																								
6052	紫汐本命元神	1	26	999	8		1				1	使用后，可得到道童：紫汐的效忠！分神期，方可使用！		347	52																								
6053	熙蔓本命元神	1	26	999	8		1				1	使用后，可得到道童：熙蔓的效忠！分神期，方可使用！		348	53																								
6054	莫琴本命元神	1	26	999	8		1				1	使用后，可得到道童：莫琴的效忠！分神期，方可使用！		353	54																								
6055	紫蔓本命元神	1	26	999	8		1				1	使用后，可得到道童：紫蔓的效忠！分神期，方可使用！		355	55																								
6056	紫瑞本命元神	1	26	999	8		1				1	使用后，可得到道童：紫瑞的效忠！分神期，方可使用！		331	56																								
6057	莫凉本命元神	1	26	999	8		1				1	使用后，可得到道童：莫凉的效忠！分神期，方可使用！		347	57																								
6058	漫蓉本命元神	1	26	999	8		1				1	使用后，可得到道童：漫蓉的效忠！分神期，方可使用！		348	58																								
6059	梓佳本命元神	1	26	999	8		1				1	使用后，可得到道童：梓佳的效忠！分神期，方可使用！		353	59																								
6060	佳幽本命元神	1	26	999	8		1				1	使用后，可得到道童：佳幽的效忠！分神期，方可使用！		355	60																								
6061	心柔本命元神	1	26	999	8		1				1	使用后，可得到道童：心柔的效忠！分神期，方可使用！		331	61																								
6062	心悠本命元神	1	26	999	8		1				1	使用后，可得到道童：心悠的效忠！分神期，方可使用！		347	62																								
6063	漫希本命元神	1	26	999	8		1				1	使用后，可得到道童：漫希的效忠！分神期，方可使用！		348	63																								
6064	影蔓本命元神	1	26	999	8		1				1	使用后，可得到道童：影蔓的效忠！分神期，方可使用！		353	64																								
6065	清璇本命元神	1	26	999	8		1				1	使用后，可得到道童：清璇的效忠！分神期，方可使用！		355	65																								
6066	沁子本命元神	1	26	999	8		1				1	使用后，可得到道童：沁子的效忠！分神期，方可使用！		331	66																								
6067	子鸢本命元神	1	26	999	8		1				1	使用后，可得到道童：子鸢的效忠！分神期，方可使用！		347	67																								
6068	琳子本命元神	1	26	999	8		1				1	使用后，可得到道童：琳子的效忠！分神期，方可使用！		348	68																								
6069	米雪本命元神	1	26	999	8		1				1	使用后，可得到道童：米雪的效忠！分神期，方可使用！		353	69																								
6070	幂沁本命元神	1	26	999	8		1				1	使用后，可得到道童：幂沁的效忠！分神期，方可使用！		355	70																								
6071	晶蔓本命元神	1	26	999	8		1				1	使用后，可得到道童：晶蔓的效忠！分神期，方可使用！		331	71																								
6072	于茜本命元神	1	26	999	8		1				1	使用后，可得到道童：于茜的效忠！分神期，方可使用！		347	72																								
6073	予倩本命元神	1	26	999	8		1				1	使用后，可得到道童：予倩的效忠！分神期，方可使用！		348	73																								
6074	浅见本命元神	1	26	999	8		1				1	使用后，可得到道童：浅见的效忠！分神期，方可使用！		353	74																								
6075	浅间本命元神	1	26	999	8		1				1	使用后，可得到道童：浅间的效忠！分神期，方可使用！		355	75																								
6076	倾城本命元神	1	26	999	8		1				1	使用后，可得到道童：倾城的效忠！分神期，方可使用！		331	76																								
6077	昕魂本命元神	1	26	999	8		1				1	使用后，可得到道童：昕魂的效忠！分神期，方可使用！		347	77																								
6078	洛妍本命元神	1	26	999	8		1				1	使用后，可得到道童：洛妍的效忠！分神期，方可使用！		348	78																								
6079	姝淑本命元神	1	26	999	8		1				1	使用后，可得到道童：姝淑的效忠！分神期，方可使用！		353	79																								
6080	紫澈本命元神	1	26	999	8		1				1	使用后，可得到道童：紫澈的效忠！分神期，方可使用！		355	80																								
